"Linha de Tempo;""RPM"";""Lambda"";""MAP"";""Pressão Combustível"";""Pressão Oleo"";""Two-Step"";""Contra-pressão Escape"";""Temp. Ar"";""Temp. Motor"";""Pressão BoostController"";""TPS"";""Temp Cilindro 4"";""Temp Cilindro 3"";""Temp Cilindro 2"";""Temp Cilindro 1"";""Tensão Bateria "";""Acelerômetro (x)"";""Acelerômetro (y)"";""Acelerômetro (z)"""
"0.28;""5370"";""0.690735394021739"";""-0.647312025207182"";""3.61572265625"";""7.30224609375"";""4.9951171875"";""-0.0830078125"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.04156839622642"";""333.984375"";""390.625"";""285.15625"";""232.421875"";""11.4588583669355"";""0.00273437499999973"";""0.3612109375"";""0.167552083333333"""
"0.3;""5280"";""0.681765879755435"";""-0.671186550414365"";""3.6279296875"";""6.9970703125"";""4.9951171875"";""-0.11962890625"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""6.24999999999997"";""334.9609375"";""391.6015625"";""286.1328125"";""234.375"";""11.3013482862903"";""0.963020833333333"";""-0.623489583333333"";""0.240794270833333"""
"0.32;""5190"";""0.691425356657609"";""-0.647312025207182"";""3.64013671875"";""7.35107421875"";""4.9951171875"";""-0.0341796875"";""39.9296875"";""48.8223379629629"";""2.02113253546099"";""20.4147626768868"";""333.984375"";""390.625"";""286.1328125"";""234.375"";""11.3407258064516"";""0.8083984375"";""-0.0375520833333335"";""-0.361419270833333"""
"0.34;""5100"";""0.701084833559783"";""-0.527939399171271"";""3.7255859375"";""7.61962890625"";""4.9951171875"";""0.02685546875"";""39.6041666666667"";""48.6414930555555"";""2.02909740691489"";""29.0518130896226"";""334.9609375"";""391.6015625"";""287.109375"";""235.3515625"";""11.3407258064516"";""0.8572265625"";""-0.525833333333333"";""0.338450520833333"""
"0.36;""5100"";""0.708674422554348"";""-0.368775897790055"";""3.7744140625"";""6.66748046875"";""4.9951171875"";""-0.02197265625"";""40.3226273148148"";""49.1840277777778"";""2.00520279255319"";""32.506633254717"";""332.03125"";""388.671875"";""283.203125"";""232.421875"";""10.986328125"";""-1.16100260416667"";""0.206588541666667"";""0.289622395833333"""
"0.38;""5190"";""0.72178371263587"";""-0.241445096685083"";""3.90869140625"";""7.314453125"";""4.9951171875"";""0.05126953125"";""39.9296875"";""48.8223379629629"";""2.02113253546099"";""28.5911704009434"";""333.0078125"";""390.625"";""284.1796875"";""234.375"";""11.2816595262097"";""1.74427083333333"";""-0.6641796875"";""0.135"""
"0.4;""5310"";""0.72109375"";""-0.297152322168508"";""3.88427734375"";""6.8017578125"";""4.9951171875"";""-0.04638671875"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""10.2806235259434"";""336.9140625"";""392.578125"";""288.0859375"";""236.328125"";""10.8485068044355"";""-2.878125"";""0.7030078125"";""-0.263763020833333"""
"0.42;""5460"";""0.700394870923913"";""-0.448357648480663"";""3.7255859375"";""7.71728515625"";""4.9951171875"";""0.00244140625"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.04156839622642"";""334.9609375"";""390.625"";""288.0859375"";""235.3515625"";""11.2029044858871"";""1.70358072916667"";""-0.835078125"";""0.265208333333333"""
"0.44;""5520"";""0.701084833559783"";""-0.543855749309392"";""3.65234375"";""7.91259765625"";""4.9951171875"";""-0.07080078125"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.15672906839623"";""335.9375"";""390.625"";""288.0859375"";""236.328125"";""11.4785471270161"";""0.8572265625"";""0.353072916666667"";""-0.385833333333333"""
"0.46;""5490"";""0.719713824728261"";""-0.6234375"";""3.6279296875"";""7.20458984375"";""4.9951171875"";""-0.2294921875"";""40.3226273148148"";""49.1840277777778"";""2.00520279255319"";""-1.92640772405662"";""337.890625"";""392.578125"";""290.0390625"";""239.2578125"";""11.0257056451613"";""0.53984375"";""-0.151484375"";""-0.0358984375000002"""
"0.48;""5430"";""0.739722741168478"";""-0.663228375345304"";""3.66455078125"";""7.05810546875"";""4.9951171875"";""-0.09521484375"";""39.9296875"";""48.8223379629629"";""2.02113253546099"";""-2.38705041273586"";""341.796875"";""396.484375"";""292.96875"";""244.140625"";""11.2029044858871"";""1.2966796875"";""-0.5909375"";""0.273346354166667"""
"0.5;""5340"";""0.741102666440217"";""-0.687102900552486"";""3.59130859375"";""7.314453125"";""4.9951171875"";""-0.009765625"";""39.9296875"";""48.8223379629629"";""2.02113253546099"";""-2.38705041273586"";""341.796875"";""394.53125"";""291.9921875"";""243.1640625"";""11.4785471270161"";""0.873502604166666"";""0.027552083333333"";""-0.052174479166667"""
"0.52;""5280"";""0.739032778532609"";""-0.72689377589779"";""3.59130859375"";""6.96044921875"";""4.9951171875"";""-0.15625"";""40.3226273148148"";""49.1840277777778"";""2.00520279255319"";""-2.27188974056605"";""339.84375"";""391.6015625"";""289.0625"";""241.2109375"";""11.0847719254032"";""-0.273958333333334"";""-0.0619661458333335"";""0.167552083333333"""
"0.54;""5160"";""0.739032778532609"";""-0.718935600828729"";""3.54248046875"";""7.16796875"";""4.9951171875"";""-0.07080078125"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.15672906839623"";""338.8671875"";""390.625"";""288.0859375"";""241.2109375"";""11.4982358870968"";""0.491015625"";""0.133346354166667"";""0.183828125"""
"0.56;""5100"";""0.739032778532609"";""-0.734851950966851"";""3.54248046875"";""6.91162109375"";""4.9951171875"";""-0.1806640625"";""40.3226273148148"";""49.1840277777778"";""2.00520279255319"";""-2.04156839622642"";""338.8671875"";""389.6484375"";""288.0859375"";""241.2109375"";""11.1044606854839"";""-0.3390625"";""0.0438281249999998"";""-0.727630208333333"""
"0.58;""5010"";""0.730063264266304"";""-0.742810126035912"";""3.56689453125"";""6.9482421875"";""4.9951171875"";""-0.19287109375"";""40.1417824074074"";""49.0031828703704"";""2.00520279255319"";""-2.15672906839623"";""339.84375"";""390.625"";""288.0859375"";""242.1875"";""10.9272618447581"";""-1.03079427083333"";""-0.216588541666667"";""0.0373437499999998"""
"0.6;""4920"";""0.730753226902174"";""-0.750768301104972"";""3.5546875"";""7.66845703125"";""4.9951171875"";""0.0146484375"";""39.9296875"";""48.8223379629629"";""2.01316766400709"";""-2.15672906839623"";""338.8671875"";""390.625"";""287.109375"";""242.1875"";""11.5376134072581"";""1.12578125"";""0.0194140624999998"";""0.200104166666667"""
"0.62;""4860"";""0.730063264266304"";""-0.750768301104972"";""3.54248046875"";""6.83837890625"";""4.9951171875"";""-0.15625"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.15672906839623"";""337.890625"";""388.671875"";""286.1328125"";""241.2109375"";""11.2029044858871"";""-1.33190104166667"";""0.0682421874999998"";""-0.0196223958333335"""
"0.64;""4770"";""0.730063264266304"";""-0.750768301104972"";""3.5791015625"";""6.5576171875"";""4.9951171875"";""-0.1806640625"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""-2.04156839622642"";""337.890625"";""388.671875"";""286.1328125"";""241.2109375"";""11.0650831653226"";""-1.5353515625"";""0.206588541666667"";""0.094309895833333"""
"0.66;""4680"";""0.730063264266304"";""-0.750768301104972"";""3.5302734375"";""6.728515625"";""4.9951171875"";""-0.205078125"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.15672906839623"";""337.890625"";""387.6953125"";""286.1328125"";""241.2109375"";""11.1635269657258"";""0.303841145833333"";""-0.49328125"";""0.362864583333333"""
"0.68;""4620"";""0.729373301630435"";""-0.758726476174033"";""3.54248046875"";""7.15576171875"";""4.9951171875"";""-0.11962890625"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.04156839622642"";""334.9609375"";""385.7421875"";""283.203125"";""239.2578125"";""11.4391696068548"";""1.65475260416667"";""-0.151484375"";""0.1105859375"""
"0.7;""4530"";""0.729373301630435"";""-0.758726476174033"";""3.5302734375"";""6.9970703125"";""4.9951171875"";""-0.1806640625"";""40.3226273148148"";""49.1840277777778"";""2.00520279255319"";""-1.92640772405662"";""334.9609375"";""385.7421875"";""283.203125"";""239.2578125"";""11.2029044858871"";""1.28040364583333"";""0.0112760416666665"";""0.200104166666667"""
"0.72;""4470"";""0.72040378736413"";""-0.742810126035912"";""3.5791015625"";""7.021484375"";""4.9951171875"";""-0.05859375"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.04156839622642"";""334.9609375"";""385.7421875"";""284.1796875"";""240.234375"";""11.3604145665323"";""1.3455078125"";""0.206588541666667"";""-0.166106770833333"""
"0.74;""4380"";""0.72040378736413"";""-0.742810126035912"";""3.56689453125"";""6.7529296875"";""4.9951171875"";""-0.19287109375"";""39.9296875"";""49.0031828703704"";""2.01316766400709"";""3.71646521226414"";""335.9375"";""385.7421875"";""284.1796875"";""240.234375"";""11.2029044858871"";""0.621223958333333"";""-0.0619661458333335"";""0.143138020833333"""
"0.76;""4320"";""0.709364385190217"";""-0.710977425759669"";""3.6279296875"";""6.66748046875"";""4.9951171875"";""-0.24169921875"";""40.3226273148148"";""49.3648726851852"";""1.99723792109929"";""24.6757075471698"";""333.0078125"";""382.8125"";""281.25"";""238.28125"";""10.7697517641129"";""0.132942708333333"";""-0.306106770833333"";""0.493072916666667"""
"0.78;""4260"";""0.701774796195652"";""-0.488148523825967"";""3.71337890625"";""6.61865234375"";""4.9951171875"";""-0.21728515625"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""35.3856500589622"";""333.0078125"";""382.8125"";""281.25"";""238.28125"";""11.1044606854839"";""0.6130859375"";""-0.4200390625"";""0.411692708333333"""
"0.8;""4260"";""0.694185207201087"";""-0.169821521063536"";""4.04296875"";""6.923828125"";""4.9951171875"";""0.02685546875"";""39.6041666666667"";""48.6414930555555"";""2.02909740691489"";""42.7559330778302"";""335.9375"";""385.7421875"";""285.15625"";""241.2109375"";""11.4391696068548"";""-1.6818359375"";""-0.3712109375"";""0.582591145833333"""
"0.82;""4380"";""0.681765879755435"";""0.0132165055248619"";""4.03076171875"";""7.16796875"";""4.9951171875"";""0.0634765625"";""39.9296875"";""49.0031828703704"";""2.01316766400709"";""52.3142688679245"";""334.9609375"";""384.765625"";""284.1796875"";""239.2578125"";""11.3801033266129"";""-1.69811197916667"";""-0.542109375"";""0.265208333333333"""
"0.84;""4560"";""0.651407523777174"";""0.0291328556629834"";""4.05517578125"";""7.18017578125"";""4.9951171875"";""0.0390625"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""59.5693912146226"";""334.9609375"";""383.7890625"";""285.15625"";""240.234375"";""11.2422820060484"";""-1.99921875"";""0.670455729166667"";""-0.198658854166667"""
"0.86;""4740"";""0.651407523777174"";""0.0132165055248619"";""4.00634765625"";""6.9970703125"";""4.9951171875"";""0.0634765625"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""64.9819428066038"";""336.9140625"";""384.765625"";""288.0859375"";""241.2109375"";""11.2422820060484"";""-2.15384114583333"";""1.03666666666667"";""0.273346354166667"""
"0.88;""5010"";""0.686595618206522"";""0.0370910307320442"";""4.00634765625"";""6.52099609375"";""4.9951171875"";""-0.0341796875"";""40.5034722222222"";""49.3648726851852"";""1.99723792109929"";""66.9396742334906"";""336.9140625"";""383.7890625"";""286.1328125"";""241.2109375"";""10.6909967237903"";""-2.38170572916667"";""-0.00500000000000023"";""0.167552083333333"""
"0.9;""5220"";""0.748692255434783"";""0.0291328556629834"";""4.04296875"";""7.79052734375"";""4.9951171875"";""0.07568359375"";""39.6041666666667"";""48.8223379629629"";""2.02113253546099"";""65.7880675117924"";""341.796875"";""388.671875"";""292.96875"";""248.046875"";""11.321037046371"";""1.36178385416667"";""-0.379348958333333"";""-0.174244791666667"""
"0.92;""5520"";""0.777670686141304"";""0.0291328556629834"";""3.994140625"";""6.923828125"";""4.9951171875"";""0.00244140625"";""40.3226273148148"";""49.3648726851852"";""2.00520279255319"";""56.5752137382075"";""339.84375"";""386.71875"";""292.96875"";""246.09375"";""11.0650831653226"";""-0.0460937500000003"";""0.743697916666667"";""-0.638111979166667"""
"0.94;""5820"";""0.788710088315217"";""-0.0186161947513813"";""3.9697265625"";""7.37548828125"";""4.9951171875"";""0.02685546875"";""40.3226273148148"";""49.3648726851852"";""2.00520279255319"";""44.8288251768868"";""340.8203125"";""386.71875"";""294.921875"";""247.0703125"";""11.0257056451613"";""-0.534375"";""-0.232864583333333"";""-0.556731770833333"""
"0.96;""6060"";""0.788710088315217"";""-0.0902397703729283"";""3.9208984375"";""7.39990234375"";""4.9951171875"";""0.0146484375"";""40.3226273148148"";""49.3648726851852"";""1.99723792109929"";""28.821491745283"";""341.796875"";""387.6953125"";""296.875"";""249.0234375"";""11.0060168850806"";""0.035286458333333"";""0.051966145833333"";""0.0861718749999998"""
"0.98;""6270"";""0.788020125679348"";""-0.225528746546961"";""3.7744140625"";""7.32666015625"";""4.9951171875"";""-0.05859375"";""40.5034722222222"";""49.3648726851852"";""1.99723792109929"";""10.510944870283"";""342.7734375"";""388.671875"";""298.828125"";""250.9765625"";""10.9272618447581"";""0.6130859375"";""-0.151484375"";""0.607005208333333"""
"1;""6420"";""0.806649116847826"";""-0.384692247928177"";""3.71337890625"";""7.4609375"";""4.9951171875"";""-0.1318359375"";""40.3226273148148"";""49.3648726851852"";""2.00520279255319"";""-1.69608637971699"";""344.7265625"";""388.671875"";""299.8046875"";""252.9296875"";""11.321037046371"";""0.360807291666666"";""-0.281692708333333"";""-0.15796875"""
"1.02;""6510"";""0.819068444293478"";""-0.535897574240332"";""3.65234375"";""7.74169921875"";""4.9951171875"";""-0.02197265625"";""40.3226273148148"";""49.3648726851852"";""1.99723792109929"";""-2.04156839622642"";""346.6796875"";""389.6484375"";""302.734375"";""254.8828125"";""10.9666393649194"";""-1.00638020833333"";""-0.656041666666667"";""-0.0196223958333335"""
"1.04;""6420"";""0.802509341032609"";""-0.615479324930939"";""3.66455078125"";""7.27783203125"";""4.9951171875"";""0.05126953125"";""39.9296875"";""49.0031828703704"";""2.01316766400709"";""-2.38705041273586"";""351.5625"";""393.5546875"";""305.6640625"";""259.765625"";""10.7697517641129"";""-2.45494791666667"";""-0.241002604166667"";""0.248932291666667"""
"1.06;""6360"";""0.771461022418478"";""-0.663228375345304"";""3.64013671875"";""7.4609375"";""4.9951171875"";""-0.15625"";""40.1417824074074"";""49.0031828703704"";""2.01316766400709"";""-2.61737175707549"";""351.5625"";""391.6015625"";""302.734375"";""258.7890625"";""11.1438382056452"";""1.63033854166667"";""0.955286458333333"";""-0.296315104166667"""
"1.08;""6270"";""0.748692255434783"";""-0.710977425759669"";""3.56689453125"";""7.44873046875"";""4.9951171875"";""-0.0341796875"";""40.3226273148148"";""49.3648726851852"";""2.00520279255319"";""-2.27188974056605"";""349.609375"";""387.6953125"";""299.8046875"";""256.8359375"";""11.1635269657258"";""1.11764322916667"";""0.198450520833333"";""-0.0440364583333335"""
"1.1;""6180"";""0.741102666440217"";""-0.72689377589779"";""3.61572265625"";""7.44873046875"";""4.9951171875"";""0.05126953125"";""39.9296875"";""48.8223379629629"";""2.02113253546099"";""-2.15672906839623"";""353.515625"";""390.625"";""301.7578125"";""259.765625"";""11.261970766129"";""-1.94225260416667"";""-0.10265625"";""-0.206796875"""
"1.12;""6060"";""0.730063264266304"";""-0.742810126035912"";""3.56689453125"";""7.18017578125"";""4.9951171875"";""-0.07080078125"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""-2.15672906839623"";""354.4921875"";""388.671875"";""298.828125"";""257.8125"";""11.1241494455645"";""0.6619140625"";""-0.7618359375"";""-0.516041666666667"""
"1.14;""5970"";""0.729373301630435"";""-0.750768301104972"";""3.51806640625"";""7.216796875"";""4.9951171875"";""-0.02197265625"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""-1.92640772405662"";""352.5390625"";""386.71875"";""296.875"";""255.859375"";""11.321037046371"";""0.238736979166666"";""-0.151484375"";""-0.74390625"""
"1.16;""5880"";""0.72109375"";""-0.766684651243094"";""3.51806640625"";""7.119140625"";""4.9951171875"";""0.00244140625"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""5.78935731132074"";""353.515625"";""386.71875"";""295.8984375"";""256.8359375"";""11.2422820060484"";""1.57337239583333"";""-0.802526041666667"";""-0.239348958333333"""
"1.18;""5790"";""0.72040378736413"";""-0.734851950966851"";""3.5302734375"";""7.13134765625"";""4.9951171875"";""0.00244140625"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""15.4628537735849"";""352.5390625"";""385.7421875"";""294.921875"";""255.859375"";""11.261970766129"";""1.809375"";""-0.843216145833333"";""-0.125416666666667"""
"1.2;""5700"";""0.719023862092391"";""-0.687102900552486"";""3.5546875"";""7.30224609375"";""4.9951171875"";""-0.19287109375"";""40.3226273148148"";""49.3648726851852"";""1.99723792109929"";""21.3360480542453"";""351.5625"";""383.7890625"";""292.96875"";""254.8828125"";""11.1044606854839"";""-0.371614583333334"";""0.540247395833333"";""-0.507903645833333"""
"1.22;""5610"";""0.718333899456522"";""-0.591604799723757"";""3.65234375"";""6.91162109375"";""4.9951171875"";""-0.24169921875"";""40.3226273148148"";""49.3648726851852"";""1.99723792109929"";""25.8273142688679"";""350.5859375"";""382.8125"";""292.96875"";""253.90625"";""10.8288180443548"";""-1.06334635416667"";""0.28796875"";""-0.052174479166667"""
"1.24;""5580"";""0.710054347826087"";""-0.456315823549724"";""3.7744140625"";""6.6552734375"";""4.9951171875"";""-0.05859375"";""40.3226273148148"";""49.3648726851852"";""2.00520279255319"";""30.7792231721698"";""351.5625"";""384.765625"";""292.96875"";""255.859375"";""10.8288180443548"";""-0.599479166666667"";""0.255416666666667"";""0.607005208333333"""
"1.26;""5670"";""0.701084833559783"";""-0.305110497237569"";""3.88427734375"";""7.76611328125"";""4.9951171875"";""-0.04638671875"";""40.1417824074074"";""49.1840277777778"";""2.01316766400709"";""35.0401680424528"";""351.5625"";""385.7421875"";""293.9453125"";""255.859375"";""11.2816595262097"";""0.816536458333333"";""0.206588541666667"";""-0.00334635416666695"""
"1.28;""5760"";""0.690735394021739"";""-0.185737871201657"";""3.95751953125"";""7.61962890625"";""4.9951171875"";""-0.11962890625"";""40.1417824074074"";""49.1840277777778"";""2.01316766400709"";""39.185952240566"";""350.5859375"";""383.7890625"";""292.96875"";""254.8828125"";""11.321037046371"";""0.0759765624999997"";""0.125208333333333"";""0.224518229166667"""
"1.3;""5790"";""0.699014945652174"";""-0.0902397703729283"";""3.994140625"";""7.47314453125"";""4.9951171875"";""-0.1318359375"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""42.9862544221698"";""353.515625"";""385.7421875"";""294.921875"";""256.8359375"";""11.3407258064516"";""-1.169140625"";""-0.0619661458333335"";""0.045481770833333"""
"1.32;""5850"";""0.73765285326087"";""-0.0345325448895027"";""3.95751953125"";""6.93603515625"";""4.9951171875"";""-0.21728515625"";""40.3226273148148"";""49.3648726851852"";""1.99723792109929"";""46.4410745872641"";""356.4453125"";""386.71875"";""298.828125"";""259.765625"";""11.0257056451613"";""-1.44583333333333"";""0.637903645833333"";""-0.0196223958333335"""
"1.34;""5880"";""0.825278108016304"";""-0.0186161947513813"";""3.9697265625"";""6.91162109375"";""4.9951171875"";""-0.24169921875"";""40.3226273148148"";""49.3648726851852"";""2.00520279255319"";""49.4352520636792"";""357.421875"";""384.765625"";""297.8515625"";""261.71875"";""11.0257056451613"";""-1.89342447916667"";""0.882044270833333"";""-0.0114843750000002"""
"1.36;""5970"";""0.906003736413044"";""-0.00269984461325967"";""4.00634765625"";""6.93603515625"";""4.9951171875"";""-0.0341796875"";""39.9296875"";""49.0031828703704"";""2.01316766400709"";""50.817180129717"";""362.3046875"";""386.71875"";""299.8046875"";""266.6015625"";""11.1635269657258"";""-2.78046875"";""0.67859375"";""-0.686940104166667"""
"1.38;""6120"";""0.97431003736413"";""-0.0265743698204419"";""3.98193359375"";""7.10693359375"";""4.9951171875"";""0.05126953125"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""50.1262160966981"";""362.3046875"";""385.7421875"";""299.8046875"";""267.578125"";""10.9666393649194"";""-1.2423828125"";""0.157760416666667"";""-0.109140625"""
"1.4;""6270"";""1.07435461956522"";""-0.0345325448895027"";""3.98193359375"";""7.2900390625"";""4.9951171875"";""-0.02197265625"";""39.9296875"";""49.1840277777778"";""2.01316766400709"";""40.452719634434"";""362.3046875"";""384.765625"";""299.8046875"";""267.578125"";""11.3604145665323"";""-0.43671875"";""-0.249140625"";""-0.0114843750000002"""
"1.42;""6420"";""1.086083984375"";""-0.153905170925414"";""3.85986328125"";""7.7783203125"";""4.9951171875"";""0.0390625"";""40.3226273148148"";""49.3648726851852"";""2.00520279255319"";""21.3360480542453"";""365.234375"";""385.7421875"";""303.7109375"";""270.5078125"";""11.0650831653226"";""-1.30748697916667"";""-0.265416666666667"";""0.0373437499999998"""
"1.44;""6570"";""1.0771144701087"";""-0.336943197513812"";""3.73779296875"";""7.3388671875"";""4.9951171875"";""-0.04638671875"";""40.3226273148148"";""49.5457175925926"";""1.99723792109929"";""-0.0838369693396288"";""367.1875"";""385.7421875"";""305.6640625"";""272.4609375"";""10.7500630040323"";""-0.7541015625"";""0.0926562499999998"";""-0.076588541666667"""
"1.46;""6690"";""1.04882600203804"";""-0.464273998618785"";""3.6767578125"";""8.0224609375"";""4.9951171875"";""-0.107421875"";""40.1417824074074"";""49.1840277777778"";""2.00520279255319"";""-2.15672906839623"";""369.140625"";""387.6953125"";""308.59375"";""275.390625"";""11.2225932459677"";""1.47571614583333"";""-0.2003125"";""-1.0124609375"""
"1.48;""6720"";""0.968100373641304"";""-0.575688449585635"";""3.603515625"";""7.52197265625"";""4.9951171875"";""-0.14404296875"";""40.1417824074074"";""49.3648726851852"";""2.00520279255319"";""-2.04156839622642"";""372.0703125"";""389.6484375"";""309.5703125"";""278.3203125"";""11.0453944052419"";""-0.8517578125"";""0.027552083333333"";""0.191966145833333"""
"1.5;""6600"";""0.917733101222826"";""-0.663228375345304"";""3.54248046875"";""7.54638671875"";""4.9951171875"";""-0.2294921875"";""40.1417824074074"";""49.3648726851852"";""2.00520279255319"";""-2.15672906839623"";""370.1171875"";""387.6953125"";""305.6640625"";""276.3671875"";""11.1635269657258"";""1.38619791666667"";""1.020390625"";""-0.532317708333333"""
